category,name,phone,address,latitude,longitude,opening_hours,rental_info,description
2302,羽球場,文聖國小田徑場,02-22530782,新北市板橋區文聖街86號,25.0290824208251,121.4770424366,,不開放對外場地租借,運動場（館）：田徑場（因為田徑場含括所有設施面積） 運動設施：田徑場(主要設施)、籃球場(次要設施)、、躲避球場(次要設施)、兒童遊戲設施(次要設施)   
2303,田徑/跑道,板橋第二運動場,02-29620462#202,新北市板橋區民權路117號,25.0143877585694,121.458148956299,一二三四五六日,付費對外場地租借,可供田徑、籃球、各項集會及大型表演之場所，另附設12座室外籃球場、配設4座夜間照明設備，24小時開放民眾使用。
2305,籃球場,溪崑國民中學活動中心,02-26869727#383,新北市板橋區大觀路三段50巷30號,24.9970125866315,121.431576593906,,不開放對外場地租借,活動中心興建於民國88年，供學生雨天體育活動用，設有舞台，可供表演。
2306,田徑/跑道,田徑場,02-26869727#383,新北市板橋區大觀路三段50巷30號,24.9984428143446,121.432031750646,,不開放對外場地租借,興建於民國86年，為200公尺PU跑道，有司令台，期間經歷兩次翻修工程，112年4月第三次整修竣工。
2307,田徑/跑道,埔墘國小田徑場,02-29616690#232,新北市板橋區永豐街42之8號,25.0187676616346,121.474322676659,一二三四五六日,不開放對外場地租借,本場興建於民國89年，位於埔墘國小內，為田徑場地、躲避球場、籃球場地。
2308,籃球場,埔墘國小田徑場,02-29616690#232,新北市板橋區永豐街42之8號,25.0187676616346,121.474322676659,一二三四五六日,不開放對外場地租借,本場興建於民國89年，位於埔墘國小內，為田徑場地、躲避球場、籃球場地。
2310,籃球場,埔墘國小活動中心,02-29616690#232,新北市板橋區永豐街42之8號,25.0191079361307,121.474370956421,,不開放對外場地租借,本場(館)興建於民國77年，位於埔墘國小內，為室內籃球場及羽毛球場。
2311,羽球場,埔墘國小活動中心,02-29616690#232,新北市板橋區永豐街42之8號,25.0191079361307,121.474370956421,,不開放對外場地租借,本場(館)興建於民國77年，位於埔墘國小內，為室內籃球場及羽毛球場。
2312,桌球場,埔墘國小桌球場(館),02-29616690#232,新北市板橋區永豐街42之8號,25.0180384988242,121.474360227585,,不開放對外場地租借,本場地已經外租給與廠商使用，晚上及假日期間無法提供給民眾使用。
2313,游泳池,海山高中游泳池(館),02-29517475,新北市板橋區漢生東路215號,25.0099542236618,121.472311019897,,不開放對外場地租借,本校游泳館啟用時間為92年1月，提供游泳教學。
2314,籃球場,海山高中活動中心,02-29517475#223,新北市板橋區漢生東路215號,25.0108730285836,121.470787525177,,不開放對外場地租借,本活動中心民國72年1月開始啟用，共計2層樓，一樓提供桌球練習，2樓為藍球或羽球場地。(配合校園重建，即將拆除)
2315,活動中心/多功能空間,海山高中活動中心,02-29517475#223,新北市板橋區漢生東路215號,25.0108730285836,121.470787525177,,不開放對外場地租借,本活動中心民國72年1月開始啟用，共計2層樓，一樓提供桌球練習，2樓為藍球或羽球場地。(配合校園重建，即將拆除)
2316,羽球場,海山高中活動中心,02-29517475#223,新北市板橋區漢生東路215號,25.0108730285836,121.470787525177,六日,付費對外場地租借,本活動中心民國72年1月開始啟用，共計2層樓，一樓提供桌球練習，2樓為藍球或羽球場地。(配合校園重建，即將拆除)
2318,籃球場,海山高中手球場(館),02-29517475#223,新北市板橋區漢生東路215號,25.0113348591495,121.471592187881,,不開放對外場地租借,本風雨操場啟用時間為100年4月，提供球類教學使用。
2319,排球場,海山高中排球場(館),02-29517475#223,新北市板橋區漢生東路215號,25.0110042858685,121.47173166275,,不開放對外場地租借,本校排球場啟用時間為102年11月，提供球類教學，為校園重建完成前臨時規畫之場地。
2320,籃球場,海山高中排球場(館),02-29517475#223,新北市板橋區漢生東路215號,25.0110042858685,121.47173166275,,不開放對外場地租借,本校排球場啟用時間為102年11月，提供球類教學，為校園重建完成前臨時規畫之場地。
2321,羽球場,沙崙國小永傳社教中心,02-26812764#832,新北市板橋區篤行路二段132號,24.9898700565027,121.429599523544,一三四五,付費對外場地租借,本場館興建於民國68年，位於學校西側，提供本校學生使用，也提供社區民眾借用。
2322,桌球場,沙崙國小永傳社教中心,02-26812764#832,新北市板橋區篤行路二段132號,24.9898700565027,121.429599523544,一二三四五六日,付費對外場地租借,本場館興建於民國68年，位於學校西側，提供本校學生使用，也提供社區民眾借用。
2323,活動中心/多功能空間,文德國小活動中心,02-22577193#63,新北市板橋區新翠里英士路179號,25.0228892539869,121.459264755249,,不開放對外場地租借,本場(館)興建於民國86年，為學生活動中心。
2324,田徑/跑道,板橋第一運動場,02-29620462#202,新北市板橋區漢生東路278號,25.0101438188911,121.468486189842,一二三四五六日,付費對外場地租借,民國七十六年（1987年）因應當時臺北縣承辦台灣區運動會時而興建此館，在民國九十二年（2003年）又因為當時臺北縣舉辦中華民國全國運動會時整修場館完工，民國一○九年整修場館完工。
2325,排球場,華僑高級中學排球場(館),02-29684131#341,新北市板橋區大觀路一段32號,25.0054635264808,121.445800065994,,付費對外場地租借,本排球館興建於民國99年，有2面排球場，專供本校體育課教學及體育班代表隊使用。
2326,健身房,華僑高級中學排球場(館),02-29684131#341,新北市板橋區大觀路一段32號,25.0054635264808,121.445800065994,,付費對外場地租借,本排球館興建於民國99年，有2面排球場，專供本校體育課教學及體育班代表隊使用。
2328,籃球場,華僑高級中學體育館,02-29684131#341,新北市板橋區大觀路一段32號,25.0061284697134,121.44608438015,,付費對外場地租借,本體育館興建於民國76年，位於本校中正堂及排球館之間。
2329,排球場,華僑高級中學體育館,02-29684131#341,新北市板橋區大觀路一段32號,25.0061284697134,121.44608438015,,付費對外場地租借,本體育館興建於民國76年，位於本校中正堂及排球館之間。
2330,籃球場,華僑高級中學籃球場,02-29684131#341,新北市板橋區大觀路一段32號,25.0052922766017,121.44581079483,一二三四五六日,付費對外場地租借,本籃球場興建於民國71年，位於本校操場及排球館旁，緊鄰本校後方圍牆。 
2331,游泳池,華僑高級中學游泳池(館),02-29684131#341,新北市板橋區大觀路一段32號,25.0051245511351,121.447012424469,,不開放對外場地租借,本校游泳池興建於民國79年，設置有50M游泳池1座，兒童遊戲池等休閒設施。 本游泳池目前委外營運，本校與委外廠商進行爭議處理中，故暫不開放。
2332,田徑/跑道,華僑高級中學田徑場,02-29684131#341,新北市板橋區大觀路一段32號,25.0059145603709,121.446953415871,一二三四五六日,付費對外場地租借,本校操場興建於民國62年，位於校門進入後左方，緊鄰校園正門圍牆。 
2333,足球場,華僑高級中學田徑場,02-29684131#341,新北市板橋區大觀路一段32號,25.0059145603709,121.446953415871,一二三四五六日,付費對外場地租借,本校操場興建於民國62年，位於校門進入後左方，緊鄰校園正門圍牆。 
2334,網球場,華僑高級中學網球場(館),02-29684131#341,新北市板橋區大觀路一段32號,25.006954934019,121.446250677109,一二三四五六日,付費對外場地租借,本網球場興建於民國99年，位於本校行政大樓旁，緊鄰本校後方圍牆，供學校體育教學及教師休閒使用。
2335,籃球場,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2336,排球場,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2337,網球場,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2338,桌球場,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2339,舞蹈教室,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2340,健身房,國立臺灣藝術大學,02-22722181#2472,新北市板橋區大觀路一段59號,25.0056372069352,121.448777318001,,不開放對外場地租借,本校為戶外籃球場，於民國106年興建，球場除了提供上課教學使用外，下課後各系所同學相約練球
2341,籃球場,豫章工商籃球場,02-29519810#351,新北市板橋區四川路一段391號,24.9969881325414,121.458964347839,,不開放對外場地租借,本校操場建立於民國77年，位於豫章工商校園內。
2342,健身房,跨時代健身中心板橋店,02-29643111,新北市板橋區民族路35號B1,25.0095636889766,121.461691260229,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
2343,健身房,環球健身中心,02-89699956,新北市板橋區縣民大道2段7號24樓,25.0146632287753,121.463654637228,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。    
2344,田徑/跑道,新埔國小操場,02-22571830#613,新北市板橋區新翠里陽明街206號,25.0266777464933,121.46241903305,一二三四五,不開放對外場地租借,操場於111年正式啟用，包含PU跑道1 條及籃球場2座、躲避球場1座及跳遠場。
2345,羽球場,和平羽球館,02-29686911#279,新北市板橋區重慶路355號,24.9977526691276,121.46439447999,二三四五六日,付費對外場地租借,打羽球空間寬敞 適合一家共同進行親子運動健身 館內有冷氣開放
2346,網球場,民生公園網球場,02-29686911#279,新北市板橋區民生路1段30號,25.0133620317212,121.475894451141,一二三四五六日,不開放對外場地租借,公園內的網求場，不收費，鼓勵民眾多加利用。
2347,籃球場,板樹體育館,02-26871368,板橋區溪城路90號,24.9812308132113,121.427552327514,一二三四五六日,付費對外場地租借,【新北市樹林體育園區】場區面積為8.26公頃，為新北市第一座友善共融園區，除了提供身障朋友手搖車租借之外，未來將規畫身障體適能中心，另外也將新增運動中心2.0，包含體適能重訓室、飛輪教室及綜合教室等，提供市民更多元的休閒環境。
